lat,long
-4.806,-43.758
-4.809,-43.734
-4.811,-43.764
-4.815,-43.74
-4.972,-45.826
-4.976,-45.835
-5.459,-45.11
-5.653,-44.005
-6.538,-41.54
-6.548,-41.532
-6.921,-39.359
-6.272,-44.707
-7.155,-39.774
-7.111,-40.963
-7.18,-42.484
-7.352,-42.399
-7.298,-43.14
-7.328,-42.947
-7.331,-42.928
-7.301,-43.126
-7.333,-42.934
-7.314,-43.128
-8.88,-44.709
-8.894,-44.711
-8.898,-44.687
-8.884,-44.715
-8.889,-44.69
-8.898,-44.717
-8.903,-44.693
-10.827,-44.339
-12.518,-45.795
-12.522,-45.801
-13.378,-46.886
-13.878,-47.077
-15.766,-41.442
-15.777,-41.439
-16.71,-41.043
-16.72,-41.045
-16.573,-45.09
-16.577,-45.071
-17.385,-41.758
-17.525,-41.315
-17.527,-41.304
-17.558,-41.635
-17.56,-41.624
-17.181,-45.144
-17.184,-45.125
-17.184,-45.133
-17.188,-45.114
-17.197,-45.135
-17.2,-45.116
-17.204,-45.098
-17.207,-45.079
-17.222,-45.063
-18.021,-40.671
-18.022,-40.661
-18.03,-40.673
-17.948,-41.254
-17.938,-42.325
-18.203,-41.201
-18.205,-41.19
-17.687,-44.593
-17.92,-43.652
-17.881,-44.404
-17.892,-44.406
-18.212,-42.528
-17.901,-44.492
-18.442,-41.285
-17.961,-44.407
-18.582,-41.322
-18.589,-41.334
-18.4,-42.826
-18.397,-42.831
-18.653,-42.338
-18.677,-42.444
-18.587,-43.372
-18.857,-42.661
-18.859,-42.649
-18.965,-42.998
-18.973,-42.948
-18.975,-42.936
-18.977,-42.923
-19.129,-42.058
-19.326,-40.876
-19.261,-41.563
-19.263,-41.553
-19.179,-42.318
-18.959,-43.769
-18.961,-43.754
-19.134,-42.72
-19.329,-41.565
-19.331,-41.554
-18.759,-45.074
-18.762,-45.056
-19.339,-41.566
-19.34,-41.555
-19.342,-41.545
-18.764,-45.08
-18.767,-45.063
-19.374,-41.503
-19.105,-43.327
-19.211,-42.752
-19.221,-42.753
-19.223,-42.741
-19.233,-42.805
-19.247,-42.722
-19.23,-42.812
-19.244,-42.728
-19.24,-42.814
-19.193,-43.472
-19.448,-41.918
-19.463,-41.942
-19.465,-41.931
-19.467,-41.92
-19.468,-41.937
-19.47,-41.926
-19.366,-42.619
-19.319,-43.024
-19.329,-43.026
-19.335,-43.053
-19.339,-43.027
-19.341,-43.016
-19.43,-42.667
-19.432,-42.656
-19.438,-42.681
-19.44,-42.669
-19.438,-42.675
-19.44,-42.663
-19.448,-42.677
-19.456,-42.691
-19.458,-42.679
-19.466,-42.693
-19.262,-44.092
-19.848,-41.075
-19.849,-41.065
-19.855,-41.311
-19.857,-41.3
-19.866,-41.302
-19.641,-42.814
-19.733,-42.373
-19.741,-42.386
-19.743,-42.374
-19.901,-41.906
-19.798,-42.737
-19.8,-42.725
-19.815,-42.631
-19.798,-42.731
-19.808,-42.733
-20.241,-40.246
-20.242,-40.237
-19.93,-42.36
-19.932,-42.349
-19.713,-44.088
-19.78,-43.696
-19.783,-43.682
-19.823,-43.511
-20.164,-41.595
-20.166,-41.584
-20.169,-41.592
-20.171,-41.581
-20.25,-41.445
-20.171,-42.214
-20.24,-41.793
-20.14,-42.465
-20.142,-42.454
-20.249,-41.795
-20.167,-42.482
-20.251,-42.468
-20.253,-42.456
-20.316,-42.067
-20.261,-42.47
-20.263,-42.458
-20.549,-42.284
-20.55,-42.273
-20.56,-42.457
-20.53,-42.83
-20.681,-41.969
-21.884,-41.196
-21.89,-41.204
-21.891,-41.194
-22.662,-40.239
-32.185,152.432
-30.913,152.198
-31.181,151.127
-30.886,152.229
-30.897,152.188
-30.917,152.195
-31.178,151.122
-30.89,152.226
-30.9,152.185
-30.883,152.18
-30.83,152.164
-30.831,152.158
-31.683,146.558
-30.059,151.877
-30.062,151.874
-30.321,150.177
-30.297,150.207
-30.306,150.17
-30.282,150.2
-30.291,150.162
-30.275,150.157
-30.283,150.122
-30.307,150.206
-30.315,150.17
-30.291,150.2
-30.3,150.163
-30.276,150.193
-30.285,150.154
-30.268,150.154
-30.277,150.117
-30.252,150.153
-30.26,150.117
-28.72,129.661
-28.721,129.654
-25.424,148.317
-25.432,148.282
-25.409,148.313
-25.416,148.278
-25.416,148.307
-25.424,148.272
-24.574,146.8
-24.554,146.825
-24.56,146.796
-24.555,146.821
-24.561,146.792
-24.599,146.307
-18.222,144.34
-17.292,144.463
-17.297,144.436
-17.278,144.46
-17.283,144.433
-17.263,144.457
-17.269,144.43
-18.175,139.237
-17.249,144.454
-17.234,144.452
-17.264,144.452
-17.249,144.449
-17.235,144.446
-16.635,139.327
-16.637,139.315
-16.618,139.3
-16.62,139.288
-16.608,139.298
-16.61,139.286
-15.692,144.495
-16.208,135.979
-16.209,135.97
-16.2,135.969
-15.934,134.312
-15.854,134.295
-15.836,134.292
-15.808,134.302
-15.799,134.3
-15.667,135.188
-15.658,135.186
-15.62,135.19
-15.611,135.192
-15.381,134.736
-15.37,134.744
-15.355,134.722
-15.356,134.712
-15.799,131.326
-15.964,128.937
-15.966,128.915
-15.969,128.892
-15.971,128.87
-15.944,128.999
-15.956,128.891
-15.958,128.869
-15.968,128.931
-15.97,128.908
-15.96,128.884
-15.962,128.862
-15.946,128.883
-15.64,126.566
-15.643,126.533
-15.646,126.559
-15.404,128.624
-15.59,126.937
-15.63,126.557
-15.575,126.935
-15.578,126.904
-15.347,128.64
-14.26,136.906
-14.248,136.924
-14.249,136.914
-15.353,128.636
-14.239,136.922
-13.357,141.745
-12.976,143.42
-12.916,143.318
-15.233,126.747
-13.114,141.937
-13.117,141.916
-14.102,135.71
-15.217,126.745
-13.101,141.935
-13.104,141.914
-13.079,141.909
-15.223,126.741
-13.082,141.905
-14.447,132.833
-14.636,131.223
-14.637,131.21
-14.639,131.196
-14.641,131.181
-14.625,131.222
-14.63,131.18
-14.632,131.166
-14.614,131.221
-14.621,131.165
-14.622,131.15
-14.603,131.219
-14.605,131.205
-14.61,131.163
-14.612,131.149
-14.592,131.218
-14.594,131.204
-14.601,131.148
-14.602,131.134
-14.581,131.216
-14.589,131.21
-14.597,131.155
-14.599,131.141
-14.568,131.207
-14.569,131.194
-14.552,131.247
-14.553,131.234
-14.555,131.22
-14.557,131.206
-14.546,131.205
-14.548,131.191
-14.537,131.189
-14.503,131.283
-14.512,131.214
-14.492,131.281
-14.494,131.268
-12.937,141.664
-14.485,131.253
-14.178,133.604
-14.18,133.594
-14.184,133.564
-14.49,131.276
-14.492,131.262
-14.174,133.563
-14.176,133.553
-14.481,131.261
-14.483,131.247
-12.936,141.679
-14.146,133.701
-14.161,133.592
-14.162,133.582
-14.5,131.022
-14.136,133.7
-14.153,133.58
-14.489,131.02
-14.129,133.689
-14.13,133.679
-14.143,133.579
-14.121,133.678
-14.133,133.588
-14.134,133.578
-14.473,130.974
-14.113,133.666
-14.123,133.586
-14.125,133.576
-14.126,133.566
-14.103,133.665
-14.105,133.655
-14.111,133.605
-14.113,133.595
-14.114,133.585
-14.115,133.575
-14.117,133.565
-14.418,131.238
-14.097,133.644
-14.098,133.634
-14.103,133.594
-14.105,133.584
-14.106,133.574
-14.436,130.999
-14.089,133.632
-14.09,133.622
-14.091,133.612
-14.093,133.602
-14.094,133.592
-14.095,133.582
-14.097,133.572
-14.101,133.542
-14.102,133.532
-14.42,131.04
-14.086,133.605
-14.088,133.585
-14.09,133.575
-14.094,133.545
-14.095,133.535
-14.418,131.033
-14.424,130.99
-14.384,131.214
-14.407,131.032
-14.371,131.226
-14.373,131.212
-14.375,131.198
-14.402,130.987
-14.403,130.973
-14.359,131.238
-14.364,131.197
-14.055,133.477
-14.057,133.467
-14.38,130.985
-14.381,130.97
-14.383,130.955
-14.062,133.354
-14.37,130.969
-14.372,130.954
-14.039,133.455
-14.03,133.453
-14.02,133.452
-14.029,133.391
-14.015,133.456
-14.016,133.446
-14.023,133.395
-14.025,133.385
-14.007,133.444
-14.008,133.434
-14.201,130.947
-14.19,130.946
-14.152,130.984
-14.154,130.97
-14.151,130.979
-14.153,130.964
-14.142,130.963
-14.144,130.949
-14.122,131.032
-14.128,130.99
-14.129,130.976
-14.111,131.031
-14.113,131.017
-14.115,131.003
-14.117,130.989
-14.118,130.974
-14.12,130.96
-14.104,131.001
-14.106,130.987
-14.107,130.973
-14.071,131.083
-14.073,131.069
-14.062,131.067
-14.064,131.053
-14.066,131.039
-14.036,131.19
-14.038,131.177
-14.05,131.08
-14.051,131.066
-14.053,131.052
-14.055,131.038
-14.056,131.024
-14.042,131.198
-14.058,131.074
-14.06,131.06
-14.062,131.046
-14.064,131.032
-14.033,131.183
-14.035,131.17
-14.036,131.156
-14.045,131.087
-14.047,131.073
-14.051,131.045
-14.053,131.031
-14.024,131.168
-14.026,131.155
-14.027,131.141
-14.036,131.071
-14.038,131.057
-14.04,131.043
-14.042,131.029
-14.015,131.153
-14.016,131.139
-14.018,131.126
-14.025,131.07
-14.027,131.056
-14.029,131.042
-14.007,131.124
-14.009,131.11
-14.014,131.068
-14.016,131.054
-14.018,131.04
-14.002,131.081
-14.004,131.067
-14.005,131.053
-14.007,131.039
-14.134,130.016
-13.994,131.051
-14.106,130.046
-14.092,130.061
-14.094,130.045
-13.397,134.526
-13.388,134.525
-13.389,134.515
-13.367,134.541
-13.339,134.546
-13.342,134.331
-13.322,134.405
-13.324,134.395
-13.326,134.377
-13.333,134.33
-13.328,134.3
-13.329,134.291
-13.319,134.299
-13.32,134.289
-11.965,142.73
-13.26,134.386
-13.249,134.403
-13.25,134.394
-13.255,134.356
-11.961,142.722
-13.246,134.358
-13.23,134.403
-13.197,134.569
-13.221,134.402
-13.222,134.393
-13.213,134.391
-13.215,134.382
-13.216,134.373
-13.217,134.363
-13.205,134.381
-13.207,134.371
-13.208,134.362
-13.209,134.353
-13.211,134.343
-12.991,135.823
-12.992,135.814
-13.199,134.361
-12.982,135.822
-12.983,135.812
-11.864,142.528
-12.872,136.266
-12.873,136.256
-12.93,135.799
-12.932,135.789
-12.934,135.771
-12.936,135.762
-11.861,142.522
-12.846,136.31
-12.925,135.77
-12.927,135.76
-12.891,135.944
-13.681,129.895
-13.683,129.879
-13.669,129.894
-13.671,129.877
-12.801,136.181
-12.86,135.772
-12.851,135.77
-12.852,135.761
-12.854,135.752
-12.855,135.743
-12.788,136.141
-12.789,136.131
-12.791,136.122
-12.792,136.112
-12.843,135.76
-12.845,135.751
-12.779,136.139
-12.78,136.13
-12.782,136.12
-12.783,136.111
-12.836,135.749
-12.837,135.74
-13.227,132.812
-13.217,132.811
-13.219,132.8
-12.682,136.482
-12.678,136.442
-12.671,136.445
-12.732,135.964
-12.832,135.265
-12.834,135.256
-12.813,135.337
-12.814,135.328
-12.712,135.97
-12.623,136.516
-12.794,135.343
-12.613,136.515
-12.604,136.513
-12.606,136.504
-12.623,136.321
-12.769,135.321
-12.771,135.312
-12.762,135.31
-12.763,135.301
-12.764,135.292
-12.728,135.483
-12.754,135.3
-12.755,135.291
-12.757,135.282
-12.667,135.834
-12.668,135.824
-12.67,135.815
-12.615,135.873
-12.518,136.347
-12.508,136.345
-12.476,136.451
-12.466,136.46
-12.467,136.45
-12.455,136.468
-12.456,136.458
-12.424,136.611
-12.426,136.601
-12.446,136.466
-12.447,136.457
-12.464,136.342
-11.505,142.287
-12.415,136.609
-12.417,136.599
-12.456,136.331
-12.458,136.322
-12.41,136.579
-12.582,135.411
-12.583,135.402
-11.501,142.144
-12.401,136.577
-12.403,136.568
-12.591,135.282
-12.592,135.272
-12.594,135.263
-11.488,142.142
-11.492,142.119
-12.575,135.326
-12.577,135.317
-12.578,135.308
-12.579,135.299
-12.582,135.28
-12.583,135.271
-13.217,130.514
-11.478,142.117
-12.565,135.334
-12.567,135.325
-12.568,135.315
-12.569,135.306
-12.57,135.297
-13.207,130.498
-13.209,130.483
-13.211,130.468
-12.555,135.335
-12.556,135.326
-11.494,142.135
-11.498,142.113
-13.208,130.491
-13.21,130.476
-11.48,142.133
-11.484,142.11
-13.196,130.49
-13.198,130.475
-13.179,130.533
-13.181,130.518
-13.168,130.531
-13.17,130.516
-13.157,130.53
-13.159,130.515
-13.163,130.485
-13.164,130.47
-13.148,130.513
-13.149,130.499
-13.151,130.484
-13.153,130.469
-13.135,130.527
-13.136,130.512
-13.138,130.497
-12.651,134.138
-12.639,134.156
-12.642,134.137
-12.643,134.127
-12.629,134.168
-12.631,134.158
-12.632,134.149
-12.616,134.194
-12.25,136.611
-12.251,136.601
-12.607,134.126
-11.271,142.329
-12.516,134.249
-12.507,134.248
-12.315,135.407
-12.316,135.398
-12.317,135.389
-12.322,135.353
-12.312,135.36
-12.314,135.351
-11.19,142.259
-11.194,142.236
-12.285,135.422
-11.186,142.253
-12.443,134.051
-12.419,134.096
-12.192,135.496
-12.43,132.99
-12.478,132.163
-12.469,132.162
-12.46,132.149
-12.449,132.159
-12.45,132.148
-11.951,135.694
-12.447,132.163
-12.581,131.083
-12.57,131.082
-12.118,134.204
-12.119,134.195
-12.107,134.212
-12.109,134.203
-12.098,134.21
-12.065,134.385
-11.969,134.739
-11.974,134.702
-11.976,134.693
-12.034,134.148
-12.062,133.952
-12.053,133.951
-12.054,133.941
-12.017,134.136
-12.043,133.949
-12.034,133.948
-12.025,133.947
-12.067,133.241
-12.057,133.249
-12.058,133.24
-12.047,133.248
-12.037,133.257
-12.026,133.265
-12.027,133.255
-12.01,133.267
-11.99,133.274
-11.981,133.273
-11.973,133.262
-11.956,133.249
-11.945,133.258
-11.936,133.257
-11.86,133.279
-11.861,133.269
-11.887,132.829
-11.889,132.818
-11.89,132.808
-11.878,132.827
-11.879,132.817
-11.881,132.807
-11.866,132.846
-11.867,132.836
-11.856,132.845
-11.862,132.804
-11.775,131.071
-11.543,132.761
-11.766,131.057
-11.77,131.065
-11.771,130.28
-11.773,130.265
-11.142,132.549
-9.094,141.168
-9.044,141.381
-9.08,141.166
-9.097,141.161
-9.049,141.374
-9.08,141.18
-9.084,141.159
-8.895,141.968
-8.789,142.151
-8.92,141.191
-8.836,141.61
-8.848,141.488
-8.953,140.829
-8.933,140.785
-8.807,141.481
-8.917,140.803
-8.92,140.783
-8.799,141.137
-8.803,141.115
-8.836,140.825
-8.839,140.805
-8.715,141.233
-8.768,140.917
-8.771,140.897
-8.751,140.935
-8.755,140.915
-8.77,140.91
-8.753,140.929
-8.753,140.763
-8.646,141.258
-8.67,141.108
-8.674,141.086
-8.677,141.065
-8.655,140.954
-8.685,140.772
-8.675,140.765
-8.567,141.353
-8.571,141.331
-8.626,140.987
-8.63,140.966
-8.662,140.763
-8.633,140.616
-8.633,140.609
-8.57,140.679
-8.573,140.659
-8.535,140.573
-8.322,141.758
-8.326,141.734
-8.536,140.568
-8.319,141.753
-8.476,140.699
-8.305,141.578
-8.309,141.555
-8.414,140.833
-8.404,140.811
-8.267,141.548
-8.416,140.826
-8.466,140.509
-8.275,141.542
-8.374,140.43
-8.32,140.184
-8.148,140.702
-8.19,140.271
-8.121,140.12
-8.088,140.247
-8.075,140.245
-7.986,140.479
-8.024,139.844
-8.339,137.844
-7.953,140.201
-7.956,140.182
-7.951,140.193
-8.305,137.806
-8.307,137.794
-8.025,139.559
-7.671,141.699
-8.059,139.267
-7.656,141.696
-7.963,139.721
-7.82,140.525
-8.087,138.719
-7.82,140.54
-7.823,140.521
-8.088,138.714
-7.871,139.806
-7.986,139.075
-8.035,138.691
-8.037,138.676
-7.969,138.888
-7.969,138.881
-7.926,139.012
-7.929,138.997
-7.929,138.92
-7.864,139.112
-7.852,139.11
-7.856,139.105
-7.859,138.934
-7.829,139.053
-7.82,138.882
-7.834,138.794
-7.711,139.423
-7.716,139.417
-7.767,138.777
-7.769,138.762
-7.511,140.33
-7.709,139.074
-7.712,139.059
-7.756,138.775
-7.78,138.402
-7.68,138.961
-9.68,124.094
-7.779,138.396
-7.683,138.955
-9.68,124.09
-9.687,123.877
-9.632,124.044
-7.372,140.382
-7.502,139.581
-7.634,138.75
-9.687,123.868
-9.626,124.077
-9.631,124.036
-7.589,138.662
-9.548,123.983
-9.548,123.98
-7.479,138.864
-9.411,124.246
-9.408,124.24
-8.893,125.736
-6.841,139.132
-8.35,124.827
-8.333,124.829
-8.336,124.798
-8.359,124.823
-8.343,124.823
-6.514,134.146
-4.193,143.786
-5.073,122.95
-2.954,129.828
-2.939,129.797
-2.212,132.361
-0.941,133.908
-0.858,133.14
-0.797,133.053
-0.798,133.044
7.696,126.389
7.776,126.405
7.956,125.635
8.205,126.187
8.404,125.772
10.782,124.013
29.244,121.715
29.491,120.683
30.312,119.782
30.363,118.317
57.027,95
57.02,94.979
57.018,94.996
44.732,90.249
44.731,90.262
23.783,86.393
21.923,83.354
20.947,86.051
20.966,85.18
20.957,85.179
20.884,84.985
20.798,85.257
20.789,85.256
20.751,85.511
20.415,85.596
20.447,85.01
20.414,85.111
20.359,85.422
26.746,93.451
23.5,95.367
23.504,95.363
31.083,-90.583
32.153,-101.934
17.894,-92.49
17.835,-93.124
17.846,-93.115
17.845,-93.126
17.891,-93.173
17.889,-93.183
17.887,-93.194
17.899,-93.185
17.909,-93.516
17.908,-93.527
19.438,-92.037
19.566,-92.233
19.564,-92.242
36.983,126.721
36.223,119.727
36.802,120.259
37.133,119.781
37.37,117.456
40.564,122.471
40.563,122.46
40.883,124.061
41.152,124.44
41.011,122.692
41.024,122.652
41.248,123.472
39.713,114.296
39.306,112.539
41.466,124.158
41.465,124.145
41.327,122.838
39.599,113.438
41.838,123.76
41.836,123.748
41.268,119.407
41.991,123.244
41.883,121.504
42.283,122.747
42.398,119.195
42.396,119.182
42.403,119.187
43.214,123.588
42.678,118.701
45.314,121.77
45.378,121.627
45.376,121.614
45.511,121.861
45.526,121.632
45.868,122.253
46.027,122.13
46.685,123.426
46.684,123.411
46.7,123.341
46.721,123.439
46.713,123.367
46.748,123.418
46.738,123.331
46.742,123.286
46.74,123.271
46.784,123.394
46.78,123.365
46.784,123.319
46.841,123.27
48.318,132.354
47.864,125.08
48.694,132.886
48.689,132.878
48.705,132.877
48.152,123.416
48.638,124.222
49.636,128.679
49.635,128.674
49.9,129.231
49.913,129.23
49.911,129.198
50.187,128.065
51.547,128.829
51.545,128.821
9.627,-63.685
9.625,-63.693
-3.228,-50.702
-10.446,-58.16
-15.146,-62.192
-15.162,-62.146
39.4,53.186
39.395,53.18
34.921,66.22
33.86,64.263
25.53,53.134
25.527,53.162
25.525,53.155
25.162,52.868
53.953,124.219
53.952,124.197
53.962,124.195
55.563,116.5
61.344,112.813
61.341,112.795
50.547,65.922
49.43,59.579
47.771,67.744
48.385,57.426
48.229,57.331
48.227,57.367
48.238,57.361
44.245,66.911
44.243,66.924
44.236,66.973
44.234,66.985
44.236,66.909
44.227,66.97
44.225,66.983
43.174,72.647
44.148,66.878
43.06,72.578
43.056,72.596
43.054,72.589
43.6,67.325
43.598,67.337
40.86,69.546
40.528,67.913
53.958,-125.34
54.215,-124.03
54.224,-124.033
54.452,-122.852
54.544,-123.994
54.723,-122.768
54.725,-122.775
54.737,-122.761
54.735,-122.778
54.713,-123.159
54.711,-123.267
54.72,-123.27
54.66,-123.869
54.67,-123.873
54.794,-127.654
55.447,-124.76
55.494,-124.691
54.99,-128.336
55.341,-127.811
55.352,-127.8
55.35,-127.815
-12.119,49.233
-12.813,49.743
-12.865,49.223
-12.98,49.136
-12.983,49.149
-12.985,49.163
-12.987,49.176
-13.896,49.033
-34.903,117.484
-34.905,117.473
-34.892,117.494
-34.894,117.482
-34.895,117.471
-34.887,117.487
-34.889,117.475
-34.883,117.45
-34.431,115.919
-34.433,115.908
-34.34,115.529
-33.602,115.799
-33.593,115.798
-33.595,115.787
-33.584,115.796
-33.586,115.785
-33.448,115.977
-33.441,115.964
-32.233,116.093
-32.235,116.082
-8.928,117.231
-8.454,118.828
-8.448,118.822
-8.475,118.56
-8.486,118.403
-8.47,118.4
-8.476,118.369
-8.46,118.366
-8.475,118.392
-8.427,118.02
-8.417,117.988
-8.426,118.044
-8.317,117.952
-8.321,117.927
-8.3,118.057
-8.318,117.945
-8.322,117.921
-8.285,117.958
-8.289,117.935
-8.271,117.952
-8.274,117.93
-8.244,117.924
-8.225,117.945
-8.229,117.921
-8.233,117.897
-8.274,117.949
-8.244,117.942
-8.248,117.92
-8.229,117.941
-8.233,117.917
-8.213,117.941
-8.217,117.916
-8.197,117.941
-8.202,117.916
-8.177,117.968
-8.175,117.888
-8.403,116.371
-8.177,117.882
-8.39,116.381
-8.393,116.364
-8.373,116.401
-8.377,116.381
-8.38,116.361
-8.136,113.307
-8.013,113.662
-7.831,114.174
-7.751,113.661
-7.749,113.653
-7.168,114.66
-7.353,108.867
-6.706,107.189
-4.792,105.823
-4.782,105.822
-4.651,105.735
-4.735,104.095
-4.512,105.561
-4.514,105.55
-4.502,105.56
-4.504,105.548
-4.501,105.564
-4.503,105.553
-4.504,105.542
-4.243,104.335
-4.245,104.321
-4.234,104.32
-4.276,103.926
-4.277,103.921
-3.877,105.789
-3.783,105.592
-3.834,105.23
-3.707,105.764
-3.709,105.753
-3.71,105.742
-3.697,105.763
-3.689,105.751
-3.69,105.74
-3.682,105.728
-3.752,105.224
-3.745,105.127
-3.503,105.335
-2.986,107.794
-2.85,107.777
-3.038,105.075
-2.65,106.328
-2.449,106.272
-1.555,104.098
-1.523,104.093
-1.454,104.091
-1.455,104.078
12.186,105.979
13.011,104.594
13.01,104.585
13.138,105.089
13.699,100.947
13.766,100.784
14.694,106.438
14.382,100.839
14.781,101.943
16.01,99.928
16.646,100.261
17.641,104.053
17.091,96.669
17.086,96.663
18.367,103.918
18.244,102.564
18.592,101.464
-15.944,48.172
-15.977,48.167
-15.896,47.623
-15.989,48.106
-15.991,48.121
-15.949,47.527
-15.951,47.543
-16.033,47.747
-16.032,47.741
-16.084,47.975
-16.092,47.958
-16.15,47.349
-16.059,45.978
-16.253,46.692
-16.256,46.709
-16.213,46.099
-16.776,47.717
-16.779,47.733
-16.779,47.727
-17.16,46.854
-17.575,48.087
-17.735,47.786
-17.791,47.638
-17.808,47.411
-18.963,46.95
-19.117,46.053
-19.772,46.303
-20.822,45.98
-21.468,44.625
-22.739,46.683
-23.41,46.575
-23.012,43.846
-24.39,46.336
-24.989,45.11
-24.992,45.126
-24.99,45.121
-25.171,44.843
38.203,102.518
38.203,102.527
38.201,102.513
38.35,102.855
38.483,102.488
40.532,110.573
39.767,98.675
40.706,107.35
40.704,107.319
40.714,107.372
40.712,107.341
40.71,107.311
39.832,96.732
41.06,107.738
44.727,90.266
44.724,90.248
21.64,108.289
22.444,108.985
22.442,108.965
24.378,109.375
24.732,97.445
24.737,97.454
27.739,102.208
35.396,104.263
9.307,78.375
9.296,78.3
9.294,78.289
13.928,77.487
13.926,77.477
13.937,77.486
15.521,77.272
20.958,85.185
20.955,85.164
20.957,85.177
21.927,83.344
22.209,84.864
22.209,84.856
66.278,78.753
52.514,40.042
52.512,40.061
52.55,39.559
52.548,39.58
52.607,37.245
52.408,39.642
52.612,37.24
52.61,37.266
52.403,39.635
52.109,40.907
50.933,45.322
50.931,45.336
48.241,57.347
51.44,40.216
50.746,45.446
49.744,50.262
49.74,50.28
49.391,50.292
49.387,50.31
51.351,34.259
51.356,34.253
50.871,40.027
48.794,44.82
48.792,44.833
49.573,30.269
49.454,30.468
49.439,30.417
49.438,30.468
49.446,30.46
47.962,44.903
48.466,38.765
48.464,38.783
48.692,32.027
48.692,32.019
48.174,37.697
48.592,30.057
48.602,30.05
47.977,30.125
45.463,43.752
44.945,41.475
44.387,41.642
44.385,41.654
44.2,42.106
44.191,42.168
44.189,42.18
43.416,46.261
43.796,43.429
43.818,43.228
43.816,43.24
43.814,43.253
43.767,43.551
43.809,43.225
43.807,43.238
43.756,43.443
43.754,43.456
43.767,43.317
43.765,43.329
43.601,43.89
43.216,44.577
43.214,44.591
42.941,44.812
42.937,44.804
42.928,44.801
42.509,44.778
42.346,44.646
41.394,44.808
39.403,53.191
41.276,43.209
40.12,48.498
40.104,43.938
40.018,44.037
40.016,44.05
38.174,40.769
38.167,40.756
38.128,40.648
38.126,40.659
38.037,40.824
38.028,40.822
37.994,40.679
38.267,37.134
37.846,38.869
37.844,38.881
37.738,39.454
37.835,38.536
37.828,38.449
37.66,39.29
37.665,38.293
37.512,39.287
37.468,39.469
37.541,38.816
37.561,37.426
36.683,40.363
36.008,44.105
35.848,44.287
35.853,44.283
36.61,39.217
36.608,39.228
36.145,41.146
35.529,43.61
35.522,43.593
35.979,40.729
35.95,40.86
35.506,43.51
36.048,40.039
36.011,39.912
36.155,38.577
36.247,37.55
36.217,37.557
34.703,45.827
34.708,45.822
34.601,45.531
34.59,45.527
34.593,45.522
34.589,45.54
35.871,37.092
35.869,37.104
34.467,45.384
34.202,46.355
35.114,40.521
-4.098,39.64
-4.902,35.067
-4.989,33.899
-4.99,33.911
-5.54,35.464
-5.542,35.48
-5.584,35.608
-5.63,35.105
-6.977,35.173
-7.563,30.014
-7.572,30.013
-7.998,29.902
-8.684,34.087
-8.686,34.102
-8.208,26.202
-9.16,32.449
-9.182,32.457
-9.184,32.469
-9.197,32.49
-9.226,32.48
-9.24,32.432
-9.224,32.171
-9.266,32.475
-9.29,32.577
-9.284,32.157
-9.351,32.423
-8.623,27.377
-9.389,32.629
-9.325,32.096
-9.327,32.107
-9.44,32.917
-9.456,32.674
-9.458,32.686
-9.504,33.028
-9.441,32.486
-9.506,32.964
-9.55,32.896
-9.551,32.909
-9.558,32.902
-9.273,30.573
-9.459,31.811
-9.541,32.103
-9.665,32.782
-9.376,30.58
-9.711,32.888
-9.579,31.8
-9.735,32.834
-9.556,31.541
-9.733,32.841
-9.604,31.608
-9.61,31.65
-9.767,32.787
-9.743,32.534
-9.885,33.329
-9.889,33.336
-9.432,29.89
-9.683,31.655
-9.685,31.665
-9.823,32.601
-9.714,31.736
-9.739,31.842
-9.91,32.926
-9.912,32.938
-9.776,31.891
-9.708,31.346
-9.713,31.35
-9.743,31.492
-9.661,30.647
-9.769,31.27
-9.936,32.447
-10.086,33.27
-10.097,33.268
-9.83,31.255
-9.848,31.314
-9.85,31.324
-9.982,32.269
-9.851,31.262
-9.901,31.411
-9.926,31.587
-9.929,31.581
-9.93,31.591
-10.039,32.314
-9.897,31.209
-9.912,31.248
-9.966,31.64
-10.125,32.419
-10.127,32.431
-9.693,29.033
-9.694,29.042
-9.702,29.032
-9.703,29.041
-9.727,29.139
-10.083,31.606
-10.085,31.617
-9.601,28.057
-10.101,31.219
-10.123,31.237
-9.805,28.983
-10.142,31.306
-10.225,31.661
-9.861,29.051
-9.808,28.633
-9.809,28.642
-10.552,33.604
-10.554,33.618
-9.93,28.832
-9.931,28.841
-10.358,31.746
-9.945,28.811
-10.368,31.745
-10.462,32.422
-10.009,28.618
-10.24,30.005
-10.168,29.32
-10.483,31.531
-10.484,31.542
-10.642,32.633
-10.885,33.949
-10.683,32.031
-10.276,28.867
-10.482,30.285
-10.59,30.779
-10.353,29.012
-10.381,29.018
-10.382,29.027
-10.457,29.534
-10.456,29.277
-10.798,31.675
-10.873,32.073
-10.466,28.971
-10.5,29.071
-10.517,29.188
-10.561,28.74
-10.536,28.512
-9.801,23.751
-10.676,29.079
-11.175,32.121
-11.106,31.483
-11.203,32.177
-11.108,31.476
-10.749,28.765
-10.798,28.659
-11.339,31.979
-10.99,28.967
-11.188,30.324
-11.526,31.929
-10.834,27.122
-11.049,28.553
-11.553,31.978
-11.122,28.861
-11.604,31.831
-11.268,29.415
-11.614,31.83
-11.625,31.909
-11.627,31.921
-11.615,31.835
-11.626,31.915
-10.993,27.085
-10.995,27.095
-11.638,31.492
-11.004,27.094
-11.732,31.871
-12.187,34.717
